LKMHVYSGBRMJQLLAPKLA;2018;B-CPE-110;-21.0;
LKMHVYSGBRMJQLLAPKLA;2018;B-CPE-130;-21.0;
LKMHVYSGBRMJQLLAPKLA;2018;B-CPE-130;-21.0;
LKMHVYSGBRMJQLLAPKLA;2018;B-CPE-130;-21.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-100;-12.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-100;-21.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-100;-2.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-100;-1.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-100;-4.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-100;-42.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-100;-36.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-100;-1.0;
VYSATEUXYZCUKYVXHZIC;2016;B-MAT-100;-21.0;
VYSATEUXYZCUKYVXHZIC;2016;B-PSU-100;-21.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-110;-21.0;
VYSATEUXYZCUKYVXHZIC;2016;B-PSU-110;-21.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-200;-21.0;
VYSATEUXYZCUKYVXHZIC;2016;B-CPE-200;-21.0;
VYSATEUXYZCUKYVXHZIC;2017;B-PSU-400;-42.0;
VYSATEUXYZCUKYVXHZIC;2018;B-ANG-001;-21.0;
VYSATEUXYZCUKYVXHZIC;2018;B-ANG-001;-21.0;
VYSATEUXYZCUKYVXHZIC;2018;B-PCP-000;-21.0;
VYSATEUXYZCUKYVXHZIC;2018;B-PCP-000;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2016;B-CPE-100;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2016;B-CPE-100;-6.0;
NJTEJJHYVQIBDBJCJCHJ;2016;B-PSU-210;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2016;B-CPE-201;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2016;B-PSU-210;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2016;B-PSU-210;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2018;B-CPP-501;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2018;B-PCP-000;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2018;B-PCP-000;-21.0;
NJTEJJHYVQIBDBJCJCHJ;2018;B-PCP-000;-21.0;
HSCAYXVMBVCENXVEDRDP;2015;B-CPE-100;-15.0;
HSCAYXVMBVCENXVEDRDP;2015;B-CPE-100;-2.0;
HSCAYXVMBVCENXVEDRDP;2015;B-CPE-100;-13.0;
HSCAYXVMBVCENXVEDRDP;2015;B-CPE-210;-1.0;
HSCAYXVMBVCENXVEDRDP;2015;B-NET-200;-21.0;
HSCAYXVMBVCENXVEDRDP;2015;B-CPE-210;-21.0;
HSCAYXVMBVCENXVEDRDP;2016;B-MUL-100;-21.0;
HSCAYXVMBVCENXVEDRDP;2016;B-PSU-100;-21.0;
HSCAYXVMBVCENXVEDRDP;2016;B-MUL-200;-21.0;
HSCAYXVMBVCENXVEDRDP;2016;B-ANG-001;-21.0;
HSCAYXVMBVCENXVEDRDP;2016;B-NET-200;-21.0;
HSCAYXVMBVCENXVEDRDP;2016;B-MUL-200;-21.0;
HSCAYXVMBVCENXVEDRDP;2016;B-PSU-210;-21.0;
HSCAYXVMBVCENXVEDRDP;2016;B-CPE-210;-21.0;
HSCAYXVMBVCENXVEDRDP;2017;B-ANG-058;-21.0;
HSCAYXVMBVCENXVEDRDP;2018;B-CPP-501;-21.0;
HSCAYXVMBVCENXVEDRDP;2018;B-PCP-000;-21.0;
HSCAYXVMBVCENXVEDRDP;2018;B-PCP-000;-21.0;
VGKUTJQMAELHVMQFDUAM;2016;B-CPE-100;-15.0;
VGKUTJQMAELHVMQFDUAM;2016;B-CPE-100;-5.0;
VGKUTJQMAELHVMQFDUAM;2016;B-CPE-100;-2.0;
VGKUTJQMAELHVMQFDUAM;2016;B-CPE-100;-9.0;
VGKUTJQMAELHVMQFDUAM;2016;B-CPE-100;-18.0;
TIMUBFZVUQXMJFPDPQAZ;2017;B-FRE-100;-21.0;
TIMUBFZVUQXMJFPDPQAZ;2017;B-PSU-100;-21.0;
TIMUBFZVUQXMJFPDPQAZ;2017;B-CUI-060;-21.0;
TIMUBFZVUQXMJFPDPQAZ;2018;B-CPE-100;-42.0;
TIMUBFZVUQXMJFPDPQAZ;2018;B-CPE-100;-42.0;
TIMUBFZVUQXMJFPDPQAZ;2018;B-PSU-100;-21.0;
TIMUBFZVUQXMJFPDPQAZ;2018;B-FRE-100;-21.0;
MEEUGSFRXXARIBUZKUIT;2016;B-CPE-100;-5.0;
MEEUGSFRXXARIBUZKUIT;2016;B-CPE-100;-4.0;
MEEUGSFRXXARIBUZKUIT;2016;B-CPE-100;-16.0;
MEEUGSFRXXARIBUZKUIT;2016;B-CPE-100;-20.0;
MEEUGSFRXXARIBUZKUIT;2016;B-CPE-100;-23.0;
MEEUGSFRXXARIBUZKUIT;2016;B-CPE-100;-8.0;
MEEUGSFRXXARIBUZKUIT;2016;B-CPE-100;-15.0;
MEEUGSFRXXARIBUZKUIT;2016;B-CPE-100;-13.0;
MEEUGSFRXXARIBUZKUIT;2017;B-PSU-403;-42.0;
MEEUGSFRXXARIBUZKUIT;2017;B-PSU-403;-42.0;
MEEUGSFRXXARIBUZKUIT;2017;B-ANG-001;-21.0;
MEEUGSFRXXARIBUZKUIT;2018;B-ANG-001;-21.0;
LLBWGQDWJHWXDGOPUPPR;2015;B-CPE-100;-53.0;
LLBWGQDWJHWXDGOPUPPR;2015;B-CPE-100;-4.0;
LLBWGQDWJHWXDGOPUPPR;2015;B-CPE-100;-8.0;
LLBWGQDWJHWXDGOPUPPR;2015;B-CPE-100;-2.0;
LLBWGQDWJHWXDGOPUPPR;2015;B-CPE-110;-1.0;
LLBWGQDWJHWXDGOPUPPR;2015;B-CPE-210;-21.0;
LLBWGQDWJHWXDGOPUPPR;2015;B-CPE-210;-42.0;
LLBWGQDWJHWXDGOPUPPR;2016;B-CPE-100;-10.0;
LLBWGQDWJHWXDGOPUPPR;2016;B-CPE-100;-33.0;
LLBWGQDWJHWXDGOPUPPR;2016;B-CPE-100;-21.0;
LLBWGQDWJHWXDGOPUPPR;2017;B-PSU-400;-21.0;
LLBWGQDWJHWXDGOPUPPR;2017;B-PSU-400;-42.0;
LLBWGQDWJHWXDGOPUPPR;2018;B-AIA-500;-21.0;
